word,spearman_corr
song,0.020719370571209816
country,0.020715054766562605
series,0.02067594867611872
war,0.0206261286405455
dying,0.0206261286405455
milke,0.0206261286405455
pichkari,0.0206261286405455
wouldnt,0.0206261286405455
alchemy,0.0206261286405455
ghungroo,0.0206261286405455
sila,0.0206261286405455
sharing,0.0206261286405455
hota,0.0206261286405455
pati,0.0206261286405455
masakali,0.0206261286405455
tear,0.0206261286405455
chances,0.0206261286405455
tamia,0.0206261286405455
patni,0.0206261286405455
heer,0.0206261286405455
soniyo,0.0206261286405455
chogada,0.0206261286405455
balam,0.0206261286405455
daydream,0.0206261286405455
sangria,0.0206261286405455
2013,0.0206261286405455
alright,0.020548792070143995
death,0.02052944292506853
band,0.02050364406496791
morni,0.020171206346423703
london,0.020026365153106438
azhar,0.019989554918871732
hell,0.01974902740702477
hain,0.01973044585732011
games,0.01967690236309755
video,0.01967690236309755
babe,0.01967690236309755
gees,0.01967690236309755
