word,spearman_corr
tiny,0.018918735329753883
smile,0.018903575773306567
burn,0.018892528112216242
bien,0.01887806698245074
fake,0.018870172386113153
nikko,0.01886736755953577
peaches,0.018757130423418127
julio,0.018757130423418127
dices,0.018757130423418127
grief,0.018757130423418127
rien,0.018757130423418127
ne,0.018757130423418127
heavens,0.018757130423418127
jeremih,0.018757130423418127
jamy,0.018757130423418127
carpet,0.018757130423418127
regrette,0.018757130423418127
levi,0.018757130423418127
padam,0.018757130423418127
ontario,0.018757130423418127
kasam,0.018757130423418127
kings,0.018757130423418127
latch,0.018757130423418127
kaiju,0.018757130423418127
crystalised,0.018757130423418127
ralphsoundtrack,0.018757130423418127
enamor,0.018757130423418127
hooked,0.018757130423418127
ending,0.018757130423418127
harper,0.018757130423418127
hills,0.018757130423418127
jailhouse,0.018757130423418127
nox,0.018757130423418127
candle,0.018757130423418127
opendoors,0.018757130423418127
messy,0.018735776159191204
sexual,0.01856145081582564
stone,0.018557982034137013
want,0.018545664810385987
stressed,0.018544106907382518
borderline,0.018474731273610046
version,0.018413584735391186
hymn,0.0183949492947717
bridge,0.018380049101042358
supernatural,0.018297823407490234
power,0.018251904368603255
longview,0.018251904368603255
longest,0.018251904368603255
lisa,0.018251904368603255
jacket,0.018251904368603255
fat,0.018251904368603255
gorilla,0.018251904368603255
heres,0.018251904368603255
cradle,0.018251904368603255
tear,0.018141728231502164
slippery,0.018134790668124918
lovin,0.018038864105287197
shining,0.01801696217272492
bag,0.017985633055514094
seeb,0.01789544473160988
clearly,0.017873275823092543
way,0.017772121756526253
llor,0.017756488528444983
yebbas,0.017756488528444983
baa,0.017756488528444983
estrategia,0.017756488528444983
estoy,0.017756488528444983
firebird,0.017756488528444983
makeba,0.017756488528444983
depressed,0.017756488528444983
pass,0.017756488528444983
foot,0.017756488528444983
pela,0.017756488528444983
fondo,0.017756488528444983
ipanema,0.017756488528444983
janeiro,0.017756488528444983
olhos,0.017756488528444983
heartbreak,0.017756488528444983
capsize,0.017756488528444983
daydreaming,0.017756488528444983
gua,0.017756488528444983
ro,0.017756488528444983
dutchie,0.017756488528444983
kahani,0.017756488528444983
kinda,0.017756488528444983
youve,0.01773483381626204
paradise,0.017682927054101537
shine,0.017649505808825613
crocodile,0.017565910471190625
row,0.017500781605178702
built,0.017500003619106773
mystery,0.017500003619106773
chris,0.017399408950136686
va,0.01735775503073076
west,0.017352089967078432
energy,0.017212021615003716
clever,0.017212021615003716
helplessly,0.017212021615003716
hoping,0.017212021615003716
digas,0.017212021615003716
olvid,0.017212021615003716
caminar,0.017212021615003716
older,0.017212021615003716
mess,0.017212021615003716
fonseca,0.017212021615003716
favorita,0.017212021615003716
pinball,0.017212021615003716
1995,0.017212021615003716
feelslikeimfallinginlove,0.017212021615003716
coldplay,0.017212021615003716
carlos,0.017212021615003716
jim,0.017212021615003716
juliander,0.017212021615003716
rivera,0.017212021615003716
lovelies,0.017212021615003716
business,0.017212021615003716
infinity,0.017212021615003716
rida,0.017170469358687518
flo,0.017170469358687518
flame,0.017082999443592886
beautiful,0.016987896310227218
friend,0.016897553452786353
seventeen,0.01676462190111854
mad,0.016724687059923592
mexe,0.016721510882173742
