word,kendall_corr
pt,0.017352514950099377
pal,0.017274002662976455
wont,0.0172230270527183
saari,0.017215047022488477
song,0.01718495626296169
country,0.017181376669950076
series,0.017148941492849307
war,0.017107620009196967
dying,0.017107620009196967
milke,0.017107620009196967
pichkari,0.017107620009196967
wouldnt,0.017107620009196967
alchemy,0.017107620009196967
ghungroo,0.017107620009196967
sila,0.017107620009196967
sharing,0.017107620009196967
hota,0.017107620009196967
pati,0.017107620009196967
masakali,0.017107620009196967
tear,0.017107620009196967
chances,0.017107620009196967
tamia,0.017107620009196967
patni,0.017107620009196967
heer,0.017107620009196967
soniyo,0.017107620009196967
chogada,0.017107620009196967
balam,0.017107620009196967
daydream,0.017107620009196967
sangria,0.017107620009196967
2013,0.017107620009196967
alright,0.017043475899446645
death,0.017027427428731538
band,0.017006029467778055
morni,0.01673030064514291
london,0.01661016719013868
azhar,0.016579636230562533
hell,0.01638013910988877
hain,0.01636472729427038
games,0.016320317518248546
video,0.016320317518248546
babe,0.016320317518248546
gees,0.016320317518248546
khair,0.016320317518248546
kisame,0.016320317518248546
meghan,0.016320317518248546
jao,0.016320317518248546
tamanna,0.016320317518248546
itni,0.016320317518248546
immortality,0.016320317518248546
titli,0.016320317518248546
ghagra,0.016320317518248546
ainvayi,0.016320317518248546
namumula,0.016320317518248546
triangle,0.016320317518248546
