word,kendall_corr
malibu,0.008530547846681868
hoochie,0.008530547846681868
bones,0.008530547846681868
noah,0.008530547846681868
skeleton,0.008530547846681868
crimes,0.008530547846681868
prayers,0.008530547846681868
paint,0.008530547846681868
1992,0.008530547846681868
sandy,0.008530547846681868
soulshine,0.008530547846681868
coochie,0.008530547846681868
solo,0.00852310216282232
closure,0.008522033009233022
bring,0.008522033009233022
springs,0.008470349520632553
unstoppable,0.008470349520632553
everytime,0.008355497323742621
true,0.008355497323742621
radio,0.008348716440820839
talk,0.008281195861894406
tommys,0.008232031212085942
stripped,0.008212254041946018
hurricane,0.008142952855644871
ne,0.008116404162549764
etude,0.008116404162549764
sport,0.008116404162549764
entertainer,0.008116404162549764
younger,0.008116404162549764
belgrade,0.008116404162549764
hunt,0.008116404162549764
hysteria,0.008116404162549764
bekhayali,0.008116404162549764
ghos1,0.008116404162549764
billy,0.008116404162549764
manifesto,0.008116404162549764
overpass,0.008116404162549764
mahogany,0.008116404162549764
papercut,0.008116404162549764
bewafai,0.008116404162549764
laugh,0.008116404162549764
shop,0.008116404162549764
punish,0.008116404162549764
sacramento,0.008116404162549764
hard,0.008116404162549764
1n,0.008116404162549764
sam,0.008116404162549764
hit,0.008107783177316431
moment,0.008072361699606692
revenge,0.008039788465881445
peter,0.008016683342917318
electric,0.008001058586861353
bruises,0.007953036592671292
joy,0.007950691947449398
teacher,0.007938761023057603
enchanted,0.007907573755871882
roll,0.00789321723126064
fell,0.007884603316493896
does,0.007853018962349164
du,0.007847527557685972
bit,0.007816097796933123
pt,0.007814081534790554
stay,0.007798146707870037
melody,0.00777549372944846
house,0.00773139925813473
polo,0.0077266218716019
ponies,0.0077266218716019
dilbara,0.0077266218716019
evol,0.0077266218716019
sappho,0.0077266218716019
eye2eye,0.0077266218716019
steinfeld,0.0077266218716019
grapevine,0.0077266218716019
schatz,0.0077266218716019
hailee,0.0077266218716019
yarn,0.0077266218716019
olivia,0.0077266218716019
karen,0.0077266218716019
obrien,0.0077266218716019
chroma,0.0077266218716019
bennie,0.0077266218716019
sight,0.0077266218716019
chorus,0.0077266218716019
drop,0.0077266218716019
cheats,0.0077266218716019
perfume,0.0077266218716019
chelsea,0.0077266218716019
problems,0.0077232613609254834
takes,0.007709453716236748
mystery,0.0077008398014700025
grand,0.007669255447325271
live,0.007652939803385089
gets,0.007649156312869532
damn,0.007622441616383954
youve,0.0075567915501708665
rush,0.007545789335668593
wood,0.007545789335668593
mistakes,0.007514204981523861
flowers,0.007503322341498
brother,0.007500520064845362
cest,0.007491234542145875
wrong,0.007473499028340454
said,0.007434486164086146
pretend,0.0073932026265070795
stop,0.007391840927963281
clocks,0.007387867564944936
ii,0.007373511040333694
