word,pearson_corr
runaway,0.020934552829603565
session,0.020778671265366862
nuvole,0.020618266561809397
deja,0.020618266561809262
vu,0.020618266561809262
arr,0.0206182665618092
bullet,0.02061826656180918
lo,0.020503574545030625
jolene,0.02045460448258157
static,0.020454604482581563
coi,0.02045460448258156
spiderman,0.02045460448258156
spiderverse,0.02045460448258156
boomin,0.02045460448258156
metro,0.02045460448258156
boyfriend,0.020454604482581556
hated,0.02045460448258155
potato,0.020454604482581545
loml,0.020454604482581507
bascombe,0.020454604482581493
heels,0.020454604482581493
dave,0.020454604482581493
nmix,0.020454604482581493
emma,0.02045460448258146
spooky,0.020454604482581455
relax,0.02045460448258145
fighting,0.02045460448258145
juliet,0.020454604482581434
dealer,0.020454604482581427
jack,0.020454604482581424
diane,0.020454604482581424
lynn,0.020454604482581414
mets,0.020454604482581403
irreplaceable,0.0204546044825814
money,0.020346701744867954
deserve,0.02034670174486787
reasons,0.02025282864192349
tear,0.02020267624975143
dreamin,0.02016421252468852
party,0.020052776202500126
blanco,0.019866929814921372
benny,0.019866929814921372
breaks,0.01986692981492136
miley,0.01986692981492136
liability,0.01986692981492133
ghostin,0.01986692981492131
logical,0.01986692981492131
naked,0.019866929814921296
killswitch,0.019866929814921212
xanny,0.019866929814921205
sidelines,0.019866929814921205
chauhan,0.019866929814921164
diya,0.019866929814921164
darkhaast,0.019866929814921164
animals,0.019787085937693686
breath,0.019758850660132343
song,0.019500369901933927
maniac,0.0194854884840042
na,0.019464925117764573
mein,0.019371495625635966
addiction,0.019371495625635945
wash,0.019371495625635938
remember,0.019311308758672242
wyd,0.019279255147261132
doesnt,0.019279255147261094
paralyzed,0.019279255147261087
moved,0.01927925514726108
dining,0.019279255147261063
missin,0.01927925514726105
mitty,0.019279255147261046
pity,0.019279255147261042
emails,0.01927925514726104
hozier,0.01927925514726103
louise,0.019279255147261025
seven,0.019279255147261025
heights,0.019279255147261018
kink,0.01927925514726101
diner,0.019279255147261008
centerfold,0.019279255147261
race,0.01927925514726099
onions,0.019279255147260987
bellyache,0.019279255147260983
nintendo,0.01927925514726097
loving,0.01920114339503659
return,0.019201143395036556
year,0.01917099957539675
hands,0.01914612646366214
romantic,0.019034239807175474
just,0.01895816604410775
omnichord,0.0189559053135783
clair,0.018955905313578235
dynasty,0.018691580479600806
cara,0.018691580479600796
mariners,0.018691580479600796
las,0.018691580479600796
halah,0.018691580479600796
reckoner,0.018691580479600792
christl,0.01869158047960078
rv,0.01869158047960078
concerto,0.01869158047960078
knock,0.01869158047960078
156,0.01869158047960078
mis,0.018691580479600768
chances,0.018691580479600765
looks,0.018691580479600765
dude,0.018691580479600765
elastic,0.018691580479600747
ladies,0.018691580479600747
robbers,0.01869158047960074
humdard,0.01869158047960073
marjaavaan,0.01869158047960073
jagah,0.01869158047960073
ribs,0.01854031500152052
damage,0.018540315001520452
lewis,0.01854031500152045
dean,0.01854031500152045
des,0.018540315001520417
sing,0.018540315001520404
taylor,0.01854031500152037
october,0.018412379459871436
lullaby,0.01841237945987142
come,0.0183996095490411
september,0.01839010775534648
gold,0.01836747911240519
northern,0.018124724689462773
mountain,0.0181247246894627
super,0.018124724689462666
mistake,0.0181039058119406
patrol,0.018103905811940598
gary,0.018103905811940598
lightbody,0.018103905811940598
blvd,0.018103905811940595
lame,0.018103905811940595
psychology,0.01810390581194059
ontario,0.01810390581194059
betty,0.01810390581194059
responsibility,0.01810390581194059
moves,0.018103905811940584
bomb,0.018103905811940577
pointless,0.018103905811940577
praying,0.018103905811940574
records,0.01810390581194057
hymnal,0.018103905811940556
pass,0.018103905811940556
mohabbat,0.01810390581194055
murder,0.01810390581194055
ceiling,0.01810390581194055
dena,0.018103905811940546
clearly,0.018103905811940543
lifes,0.018103905811940532
liar,0.01799529740592554
tarfa,0.017709134377405
beauty,0.01770913437740494
everybody,0.017701371863557837
beach,0.01770137186355782
man,0.017658036667653275
crazy,0.01757062474015021
friends,0.017539077810068842
graceland,0.017516231144280376
owe,0.017516231144280366
minds,0.017516231144280362
cure,0.017516231144280362
jones,0.01751623114428036
gideon,0.01751623114428036
euphor,0.01751623114428036
collector,0.01751623114428035
missoula,0.017516231144280348
pride,0.017516231144280348
beneath,0.017516231144280345
slight,0.017516231144280345
emeli,0.017516231144280345
rumour,0.017516231144280338
psycho,0.017516231144280334
read,0.017516231144280334
breakfast,0.017516231144280324
hearing,0.01751623114428032
runnin,0.017516231144280314
particulire,0.017516231144280314
leon,0.017516231144280314
fool,0.01740744632119004
sunshine,0.017407446321190033
flood,0.01729354406534719
thorn,0.017293544065347183
breakeven,0.017293544065347177
ojos,0.01729354406534717
tristes,0.01729354406534717
id,0.017256211287787857
dont,0.01719048647242151
old,0.01713654612810617
shes,0.017113520778822278
reboot,0.01710995434160936
bigger,0.01692855647662021
subway,0.016928556476620168
hoax,0.016928556476620157
cayendo,0.016928556476620147
js,0.016928556476620144
likes,0.016928556476620144
darlin,0.016928556476620144
dandelions,0.016928556476620144
medicine,0.01692855647662014
